CustomerID,Recency,Frequency,Monetary,Predicted_CLV,CLV_Segment
      15063,213,1,370.79999999999995,-262.0778591362414,Medium Value
      15065,38,4,3140.43,1156.6052077044665,Medium Value
      15066,53,1,888.55,-2232.9052623146063,Low Value
      15067,78,3,1744.76,457.8868788100431,Medium Value
      15068,46,2,553.36,-1127.7037815146446,Low Value
      15069,179,1,1109.53,-680.8786823116438,Low Value
      15070,373,1,106.2,1708.749544042123,High Value
      15071,94,2,982.07,-536.4555605611354,Low Value
      15073,10,2,612.43,-1571.1399472297767,Low Value
      15074,105,1,748.87,-1592.3863562816377,Low Value
      15075,78,1,773.03,-1924.9634805679866,Low Value
      15076,173,1,880.85,-754.7847099308328,Low Value
      15078,7,32,9743.11,34134.66242963107,High Value
      15079,213,4,895.61,3312.1976799308036,High Value
      15081,22,5,504.8,2150.947647075645,High Value
      15083,257,1,88.2,279.89967673780893,Medium Value
      15087,282,1,306.94,587.8414584844281,Medium Value
      15088,21,2,1149.99,-1435.6455632612642,Low Value
      15089,10,6,2403.05,3194.5607715262827,High Value
      15090,308,1,361.52,908.1009115009124,Medium Value
      15091,68,1,480.71,-2048.1401932666345,Low Value
      15092,215,2,457.81,953.9826630925022,Medium Value
      15093,18,6,4139.64,3293.1021416852004,High Value
      15095,104,4,1370.6,1969.5715115155422,High Value
      15096,43,1,219.39000000000001,-2356.081975013254,Low Value
      15097,4,1,248.08,-2836.4711545379805,Low Value
      15098,182,3,39916.5,1738.92469087598,High Value
      15099,84,1,340.13,-1851.057452948798,Low Value
      15100,334,3,876.0,3611.2107238954263,High Value
      15101,9,2,317.53,-1583.4576184996417,Low Value
      15103,31,2,703.36,-1312.4688505626164,Low Value
      15104,197,2,1020.12,732.2645802349366,Medium Value
      15105,18,7,2298.93,4484.527321374215,High Value
      15106,18,5,1422.52,2101.6769619961856,High Value
      15107,311,6,319.5,6902.1798237555795,High Value
      15108,142,4,1300.25,2437.6430197704035,High Value
      15109,246,1,484.95,144.405292769296,Medium Value
      15110,24,4,996.1,984.1578099263602,Medium Value
      15111,29,3,1567.48,-145.67901341333118,Medium Value
      15113,10,3,3609.33,-379.71476754076184,Medium Value
      15114,30,10,2713.7599999999998,8206.614915679636,High Value
      15115,18,1,340.11,-2664.0237567598733,Low Value
      15116,18,4,1352.75,910.2517823071707,Medium Value
      15117,15,5,1551.78,2064.7239481865913,High Value
      15118,134,1,244.8,-1235.1738894555588,Low Value
      15119,246,1,266.4,144.405292769296,Medium Value
      15120,134,1,358.82,-1235.1738894555588,Low Value
      15121,50,2,447.52,-1078.4330964351857,Low Value
      15122,114,3,1628.74,901.3230445251752,Medium Value
      15123,7,2,2199.31,-1608.092961039371,Low Value
      15124,23,2,184.19,-1411.0102207215346,Low Value
      15125,25,15,11528.48,14102.152457775386,High Value
      15127,66,1,406.53,-2072.775535806364,Low Value
      15128,60,4,1471.0,1427.5939756414923,Medium Value
      15129,50,11,3447.4,9644.393520765947,High Value
      15130,170,1,330.11,-791.7377237404271,Low Value
      15132,18,5,977.9300000000001,2101.6769619961856,High Value
      15133,128,3,982.42,1073.7704423032815,Medium Value
      15134,15,8,1387.99,5638.999487253635,High Value
      15135,239,1,139.05,58.18159388024242,Medium Value
      15136,3,4,1286.7,725.4867132591994,Medium Value
      15139,240,2,178.96,1261.9244448391223,Medium Value
      15140,52,7,2354.25,4903.328144549618,High Value
      15142,46,1,498.74,-2319.12896120366,Low Value
      15143,226,1,259.45,-101.94813262799926,Medium Value
      15144,8,17,6580.44,16275.602405565716,High Value
      15145,4,4,1194.73,737.8043845290645,Medium Value
      15146,165,2,1327.16,338.0990995992638,Medium Value
      15147,240,1,623.5,70.49926515010748,Medium Value
      15148,11,1,301.29,-2750.247455648927,Low Value
      15149,134,1,520.8000000000001,-1235.1738894555588,Low Value
      15150,17,10,5309.43,8046.485189171395,High Value
      15152,10,13,4745.69,11534.537029349385,High Value
      15153,31,1,329.25,-2503.894030251631,Low Value
      15154,75,1,296.23,-1961.9164943775809,Low Value
      15156,1,3,956.45,-490.5738089695451,Medium Value
      15157,4,3,1876.07,-453.6207951599504,Medium Value
      15158,45,1,401.40000000000003,-2331.4466324735245,Low Value
      15159,2,30,18489.21,31690.22371390372,High Value
      15160,357,1,158.16,1511.6668037242866,High Value
      15163,18,2,304.47,-1472.5985770708585,Low Value
      15164,69,3,843.05,347.02783738126027,Medium Value
      15165,373,1,487.75,1708.749544042123,High Value
      15167,321,1,163.0,1068.2306380091545,Medium Value
      15168,26,1,106.56,-2565.482386600955,Low Value
      15171,331,1,1289.5,1191.4073507078024,Medium Value
      15172,9,5,1624.05,1990.8179205674028,High Value
      15174,323,1,135.75,1092.8659805488846,Medium Value
      15175,72,1,224.14,-1998.8695081871751,Low Value
      15178,260,1,40.5,316.8526905474032,Medium Value
      15179,18,5,2206.95,2101.6769619961856,High Value
      15180,367,1,87.5,1634.8435164229345,High Value
      15181,66,3,689.4799999999999,310.074823571666,Medium Value
      15182,154,2,622.85,202.6047156307509,Medium Value
      15184,29,2,406.76,-1337.104193102346,Low Value
      15185,70,1,310.62,-2023.5048507269048,Low Value
      15186,14,2,411.41,-1521.8692621503178,Low Value
      15187,2,16,4777.18,15010.271198257511,High Value
      15189,1,41,16211.89,44783.583019213016,High Value
      15192,120,3,1017.32,975.2290721443637,Medium Value
      15193,61,1,499.32,-2134.363892155688,Low Value
      15194,3,14,7200.84,12639.738510149347,High Value
      15195,3,1,3861.0,-2848.788825807845,Low Value
      15197,11,3,1079.6100000000001,-367.39709627089724,Medium Value
      15198,92,2,193.64,-561.090903100865,Low Value
      15199,59,4,1268.7,1415.2763043716272,Medium Value
      15201,87,5,1236.54,2951.5962796168556,High Value
      15203,26,6,1817.72,3391.643511844119,High Value
      15204,357,1,316.58,1511.6668037242866,High Value
      15205,85,2,653.24,-647.3146019899182,Low Value
      15206,10,4,420.29999999999995,811.710412148253,Medium Value
      15208,1,5,870.12,1892.276550408485,High Value
      15210,225,1,331.18,-114.26580389786432,Medium Value
      15211,60,2,894.4100000000001,-955.2563837365378,Low Value
      15212,241,1,101.8,82.81693641997163,Medium Value
      15213,319,2,328.35,2235.0204751584392,High Value
      15214,2,8,1656.4,5478.869760745394,High Value
      15215,47,3,734.94,76.03906944423443,Medium Value
      15216,88,1,96.6,-1801.7867678693387,Low Value
      15218,11,11,5756.89,9164.004341241221,High Value
      15219,176,1,305.75,-717.8316961212386,Low Value
      15220,52,6,1773.92,3711.9029648606033,High Value
      15221,366,1,403.25,1622.5258451530694,High Value
      15222,319,1,585.0,1043.5952954694244,Medium Value
      15223,226,2,755.75,1089.4770470610151,Medium Value
      15224,358,2,322.08,2715.4096546831665,High Value
      15225,234,1,362.6,-3.406762469081059,Medium Value
      15226,311,1,154.41,945.0539253105067,Medium Value
      15227,37,5,1219.4,2335.712716123617,High Value
      15228,66,4,3386.71,1501.5000032606808,High Value
      15230,239,2,419.1,1249.6067735692573,Medium Value
      15232,113,2,612.06,-302.4198064337047,Medium Value
      15234,277,1,197.0,526.2531021351047,Medium Value
      15235,218,12,2177.83,12905.187473792246,High Value
      15236,299,1,321.05,797.2418700721287,Medium Value
      15237,2,4,1386.64,713.1690419893343,Medium Value
      15238,29,3,1071.99,-145.67901341333118,Medium Value
      15239,10,2,780.59,-1571.1399472297767,Low Value
      15240,45,5,1686.77,2434.254086282535,High Value
      15241,67,8,1716.84,6279.518393286604,High Value
      15243,74,1,316.68,-1974.234165647446,Low Value
      15244,65,2,631.57,-893.6680273872139,Low Value
      15245,134,3,2515.84,1147.676469922471,Medium Value
      15246,238,2,514.15,1237.2891022993922,Medium Value
      15247,122,1,356.0,-1382.9859446939367,Low Value
      15249,32,13,6648.86,11805.525797286411,High Value
      15251,9,11,10484.99,9139.368998701491,High Value
      15252,36,2,725.48,-1250.8804942132924,Low Value
      15253,16,5,918.1999999999999,2077.0416194564564,High Value
      15254,127,1,300.36,-1321.3975883446124,Low Value
      15255,67,1,890.85,-2060.457864536499,Low Value
      15256,149,1,98.45,-1050.4088204075874,Low Value
      15257,283,1,317.15,600.1591297542932,Medium Value
      15258,169,2,603.36,387.36978467872314,Medium Value
      15260,100,6,1422.89,4303.151185814113,High Value
      15261,135,1,254.82,-1222.8562181856946,Low Value
      15262,324,1,178.95000000000002,1105.1836518187488,Medium Value
      15263,107,1,156.51,-1567.751013741908,Low Value
      15264,64,1,393.74,-2097.4108783460933,Low Value
      15265,151,2,1506.1200000000001,165.65170182115662,Medium Value
      15266,338,1,119.3,1277.631049596856,Medium Value
      15267,22,5,1717.36,2150.947647075645,High Value
      15269,24,1,408.8,-2590.117729140685,Low Value
      15270,16,7,2379.49,4459.8919788344865,High Value
      15271,7,15,2462.87,13880.43437491782,High Value
      15272,57,2,721.94,-992.2093975461321,Low Value
      15274,4,2,716.57,-1645.0459748489652,Low Value
      15275,38,1,610.1,-2417.6703313625776,Low Value
      15276,66,1,134.66,-2072.775535806364,Low Value
      15277,47,1,250.85999999999999,-2306.811289933795,Low Value
      15279,355,1,290.51,1487.0314611845565,High Value
      15280,172,1,113.12,-767.1023812006974,Low Value
      15281,59,8,2284.05,6180.977023127685,High Value
      15286,50,1,240.55,-2269.8582761242005,Low Value
      15287,22,2,486.69,-1423.3278919913996,Low Value
      15288,43,4,1834.92,1218.1935640537909,Medium Value
      15289,29,3,939.78,-145.67901341333118,Medium Value
      15290,5,18,7903.62,17430.074571445137,High Value
      15291,26,15,4668.3,14114.470129045252,High Value
      15292,201,1,180.94,-409.8899143746189,Medium Value
      15296,51,6,3672.86,3699.5852935907383,High Value
      15297,10,3,641.94,-379.71476754076184,Medium Value
      15298,2,12,4794.86,10244.570479501454,High Value
      15299,67,7,4507.01,5088.093213597589,High Value
      15300,64,1,496.44,-2097.4108783460933,Low Value
      15301,51,12,4965.95,10848.136371724828,High Value
      15303,290,1,574.02,686.3828286433459,Medium Value
      15304,61,8,694.4000000000001,6205.612365667415,High Value
      15306,64,3,1122.51,285.4394810319359,Medium Value
      15307,96,1,205.3,-1703.2453977104205,Low Value
      15308,274,1,310.47,489.3000883255104,Medium Value
      15311,1,91,60666.9,104354.84200366377,High Value
      15312,75,4,924.85,1612.3590446894636,High Value
      15313,110,1,52.0,-1530.7979999323138,Low Value
      15314,199,1,322.93,-434.5252569143486,Medium Value
      15315,64,2,570.5,-905.985698657079,Low Value
      15316,327,1,165.0,1142.136665628343,Medium Value
      15318,4,1,312.62,-2836.4711545379805,Low Value
      15319,284,1,204.5,612.4768010241573,Medium Value
      15320,44,1,267.13,-2343.764303743389,Low Value
      15321,71,3,2748.31,371.6631799209895,Medium Value
      15322,86,1,679.68,-1826.4221104090684,Low Value
      15325,104,1,162.29,-1604.7040275515023,Low Value
      15326,334,1,90.63000000000001,1228.3603645173966,Medium Value
      15327,53,1,208.75,-2232.9052623146063,Low Value
      15329,39,3,1049.7,-22.502300714683315,Medium Value
      15330,32,2,509.03999999999996,-1300.1511792927517,Low Value
      15332,366,4,1661.06,5196.801384220113,High Value
      15333,208,1,1028.56,-323.6662154855653,Medium Value
      15334,157,3,350.37,1430.98290912936,Medium Value
      15335,54,1,173.97,-2220.587591044741,Low Value
      15339,66,2,574.07,-881.3503561173493,Low Value
      15341,81,1,2020.52,-1888.0104667583923,Low Value
      15342,130,1,406.09,-1284.444574535018,Low Value
      15343,87,1,364.5,-1814.1044391392038,Low Value
      15344,1,3,563.94,-490.5738089695451,Medium Value
      15345,46,1,393.54,-2319.12896120366,Low Value
      15346,333,1,252.42000000000002,1216.0426932475316,Medium Value
      15347,366,1,201.60000000000002,1622.5258451530694,High Value
      15348,72,1,158.04,-1998.8695081871751,Low Value
      15349,158,2,473.81,251.87540071021022,Medium Value
      15350,373,1,115.65,1708.749544042123,High Value
      15351,12,7,1958.8600000000001,4410.621293755026,High Value
      15353,255,2,777.02,1446.6895138870937,Medium Value
      15355,29,2,277.05,-1337.104193102346,Low Value
      15356,31,10,2486.97,8218.932586949502,High Value
      15358,5,22,8311.92,22195.775290201196,High Value
      15360,40,1,427.93,-2393.0349888228484,Low Value
      15361,362,1,418.92,1573.25516007361,High Value
      15363,373,1,326.0,1708.749544042123,High Value
      15364,96,2,913.19,-511.8202180214057,Medium Value
      15365,26,7,2304.12,4583.0686915331335,High Value
      15366,75,2,602.51,-770.491314688566,Low Value
      15367,57,4,1877.59,1390.6409618318971,Medium Value
      15368,21,1,446.94000000000005,-2627.070742950279,Low Value
      15370,41,7,2339.25,4767.833760581105,High Value
      15372,137,1,2007.3999999999999,-1198.2208756459645,Low Value
      15373,8,12,2140.66,10318.476507120642,High Value
      15374,129,1,168.0,-1296.7622458048832,Low Value
      15376,40,3,1219.26,-10.184629444818711,Medium Value
      15379,169,7,3698.25,6344.495683123796,High Value
      15380,9,5,1690.2600000000002,1990.8179205674028,High Value
      15381,214,2,596.85,941.6649918226381,Medium Value
      15382,15,6,5945.63,3256.149127875606,High Value
      15384,170,2,642.41,399.6874559485882,Medium Value
      15385,40,1,316.88,-2393.0349888228484,Low Value
      15386,186,1,394.14,-594.6549834225907,Low Value
      15388,270,1,130.64,440.02940324605015,Medium Value
      15389,172,1,500.0,-767.1023812006974,Low Value
      15392,5,4,1535.53,750.1220557989286,Medium Value
      15393,16,2,231.86,-1497.2339196105881,Low Value
      15394,10,4,2183.54,811.710412148253,Medium Value
      15395,326,1,107.45,1129.818994358479,Medium Value
      15396,113,1,288.18,-1493.8449861227195,Low Value
      15397,290,1,94.0,686.3828286433459,Medium Value
      15398,16,2,1345.53,-1497.2339196105881,Low Value
      15399,1,3,815.77,-490.5738089695451,Medium Value
      15400,92,5,716.2,3013.18463596618,High Value
      15402,149,2,626.77,141.0163592814274,Medium Value
      15405,189,1,349.1,-557.7019696129964,Low Value
      15406,31,2,510.71000000000004,-1312.4688505626164,Low Value
      15407,34,4,1025.24,1107.334522625008,Medium Value
      15408,264,1,267.18,366.1233756268616,Medium Value
      15410,84,8,3450.84,6488.918804874305,High Value
      15411,26,4,1335.48,1008.7931524660894,Medium Value
      15412,171,1,190.53,-779.4200524705625,Low Value
      15414,10,3,774.9000000000001,-379.71476754076184,Medium Value
      15415,313,1,510.41,969.6892678502359,Medium Value
      15416,65,4,3984.32,1489.1823319908158,High Value
      15417,85,1,508.8,-1838.739781678933,Low Value
      15419,25,1,135.86,-2577.8000578708197,Low Value
      15421,59,4,950.36,1415.2763043716272,Medium Value
      15422,323,2,97.7,2284.2911602378995,High Value
      15423,38,1,43.5,-2417.6703313625776,Low Value
      15424,254,2,383.34,1434.3718426172295,Medium Value
      15426,19,5,1447.39,2113.9946332660506,High Value
      15427,33,3,1470.0,-96.40832833387185,Medium Value
      15428,15,1,93.78,-2700.9767705694676,Low Value
      15429,27,2,396.7,-1361.7395356420757,Low Value
      15432,23,1,171.19,-2602.4354004105494,Low Value
      15433,214,2,533.3,941.6649918226381,Medium Value
      15434,8,5,1041.48,1978.5002492975386,High Value
      15435,22,1,144.34,-2614.753071680414,Low Value
      15436,12,3,1114.45,-355.0794250010322,Medium Value
      15437,262,1,193.41,341.4880330871324,Medium Value
      15438,131,1,156.57999999999998,-1272.1269032651535,Low Value
      15440,55,3,383.68,174.58043960315308,Medium Value
      15442,249,1,594.0,181.35830657889028,Medium Value
      15443,2,7,3220.11,4287.444581056379,High Value
      15444,9,2,1416.31,-1583.4576184996417,Low Value
      15445,264,1,113.5,366.1233756268616,Medium Value
      15447,331,1,155.17,1191.4073507078024,Medium Value
      15448,313,1,494.64,969.6892678502359,Medium Value
      15449,26,3,974.52,-182.63202722292544,Medium Value
      15450,30,1,429.84,-2516.2117015214963,Low Value
      15452,30,3,532.23,-133.36134214346612,Medium Value
      15453,2,7,1387.07,4287.444581056379,High Value
      15454,362,1,165.6,1573.25516007361,High Value
      15456,283,3,437.98,2983.009489132323,High Value
      15457,262,1,231.07,341.4880330871324,Medium Value
      15458,25,1,161.64,-2577.8000578708197,Low Value
      15460,354,1,216.76,1474.7137899146924,Medium Value
      15462,94,3,234.6,654.9696191278795,Medium Value
      15463,29,1,126.14,-2528.529372791361,Low Value
      15464,338,1,1042.25,1277.631049596856,Medium Value
      15465,20,17,6818.87,16423.414460804095,High Value
      15466,85,1,334.53,-1838.739781678933,Low Value
      15467,9,3,524.88,-392.0324388106269,Medium Value
      15468,51,2,467.51,-1066.115425165321,Low Value
      15469,50,2,538.55,-1078.4330964351857,Low Value
      15471,2,1,469.48,-2861.1064970777097,Low Value
      15472,113,1,371.56,-1493.8449861227195,Low Value
      15473,14,7,1771.2,4435.256636294756,High Value
      15475,77,1,454.10999999999996,-1937.2811518378517,Low Value
      15478,40,2,1441.42,-1201.6098091338336,Low Value
      15480,116,1,903.22,-1456.8919723131253,Low Value
      15482,16,12,11054.96,10417.01787727956,High Value
      15483,161,4,223.25,2671.678773897834,High Value
      15484,1,4,3589.76,700.8513707194702,Medium Value
      15485,30,3,2539.72,-133.36134214346612,Medium Value
      15488,93,1,91.32000000000001,-1740.1984115200153,Low Value
      15489,23,3,1121.53,-219.5850410325197,Medium Value
      15491,95,6,3100.09,4241.562829464789,High Value
      15492,28,2,659.4599999999999,-1349.4218643722106,Low Value
      15493,33,5,1976.3,2286.442031044158,High Value
      15494,21,2,1299.23,-1435.6455632612642,Low Value
      15497,18,2,1262.2,-1472.5985770708585,Low Value
      15498,3,27,13277.1,28128.26584610654,High Value
      15500,8,4,1131.56,787.0750696085238,Medium Value
      15502,16,12,10240.38,10417.01787727956,High Value
      15503,363,1,147.09,1585.5728313434752,High Value
      15504,81,1,52.83,-1888.0104667583923,Low Value
      15505,53,5,3406.96,2532.7954564414536,High Value
      15506,23,3,953.62,-219.5850410325197,Medium Value
      15507,172,1,492.36,-767.1023812006974,Low Value
      15508,189,6,987.52,5399.423928832077,High Value
      15510,331,1,250.0,1191.4073507078024,Medium Value
      15511,12,5,909.23,2027.770934376997,High Value
      15512,156,2,105.69999999999999,227.240058170481,Medium Value
      15513,33,19,14697.56,18966.394546690364,High Value
      15514,12,11,4139.46,9176.322012511086,High Value
      15516,45,3,62.43,51.40372690450522,Medium Value
      15517,233,1,267.03,-15.724433738946118,Medium Value
      15518,64,8,1937.41,6242.56537947701,High Value
      15520,2,1,343.5,-2861.1064970777097,Low Value
      15521,40,8,3000.2,5946.9412690002555,High Value
      15522,33,2,398.84,-1287.8335080228867,Low Value
      15523,84,1,412.01000000000005,-1851.057452948798,Low Value
      15524,25,1,440.0,-2577.8000578708197,Low Value
      15525,2,3,825.92,-478.25613769968004,Medium Value
      15526,33,2,148.44,-1287.8335080228867,Low Value
      15527,19,8,2429.78,5688.270172333096,High Value
      15528,254,1,229.33,242.94666292821466,Medium Value
      15529,23,11,3940.75,9311.816396479599,High Value
      15530,22,4,1502.35,959.5224673866301,Medium Value
      15531,8,2,1993.24,-1595.7752897695063,Low Value
      15532,25,4,1572.43,996.4754811962243,Medium Value
      15533,19,3,806.43,-268.85572611197904,Medium Value
      15535,173,4,534.3,2819.490829136212,High Value
      15537,163,1,110.92,-877.9614226294802,Low Value
      15539,7,1,538.46,-2799.5181407283862,Low Value
      15540,11,1,213.3,-2750.247455648927,Low Value
      15541,114,1,82.53,-1481.5273148528545,Low Value
      15543,288,1,127.86,661.7474861036167,Medium Value
      15544,9,9,3536.63,6756.518639323462,High Value
      15545,54,1,157.39000000000001,-2220.587591044741,Low Value
      15547,7,14,4935.13,12689.009195228808,High Value
      15549,77,3,1693.26,445.569207540178,Medium Value
      15550,4,4,575.63,737.8043845290645,Medium Value
      15551,37,1,436.06,-2429.9880026324427,Low Value
      15552,217,1,90.12,-212.80717405678251,Medium Value
      15553,60,1,437.23,-2146.6815634255527,Low Value
      15554,278,1,217.2,538.5707734049688,Medium Value
      15555,12,16,4746.81,15133.44791095616,High Value
      15556,24,1,279.77,-2590.117729140685,Low Value
      15557,29,1,473.65000000000003,-2528.529372791361,Low Value
      15561,12,4,773.59,836.3457546879822,Medium Value
      15562,352,1,134.55,1450.0784473749623,Medium Value
      15563,22,4,1400.44,959.5224673866301,Medium Value
      15565,50,2,173.16,-1078.4330964351857,Low Value
      15567,19,1,186.01,-2651.7060854900087,Low Value
      15568,3,3,758.29,-465.93846642981543,Medium Value
      15569,104,5,1375.71,3160.996691204557,High Value
      15570,7,12,4110.62,10306.158835850776,High Value
      15571,12,4,650.4300000000001,836.3457546879822,Medium Value
      15572,5,7,2552.86,4324.397594865974,High Value
      15573,32,2,607.45,-1300.1511792927517,Low Value
      15574,178,4,702.25,2881.0791854855356,High Value
      15576,38,1,940.6700000000001,-2417.6703313625776,Low Value
      15577,151,3,258.88,1357.0768815101715,Medium Value
      15578,162,1,127.1,-890.2790938993453,Low Value
      15579,69,2,348.6,-844.3973423077546,Low Value
      15581,121,13,3679.9700000000003,12901.798540304377,High Value
      15582,25,3,677.87,-194.94969849279005,Medium Value
      15584,24,4,725.11,984.1578099263602,Medium Value
      15585,177,1,455.3,-705.5140248513735,Low Value
      15587,50,4,913.6800000000001,1304.4172629428444,Medium Value
      15589,256,3,468.33,2650.4323648459736,High Value
      15592,47,1,388.58,-2306.811289933795,Low Value
      15593,71,1,199.8,-2011.1871794570402,Low Value
      15594,16,5,1771.78,2077.0416194564564,High Value
      15596,101,5,1354.29,3124.0436773949627,High Value
      15597,35,1,324.57,-2454.623345172172,Low Value
      15598,53,1,240.68,-2232.9052623146063,Low Value
      15599,27,2,756.7,-1361.7395356420757,Low Value
      15601,11,14,6695.4400000000005,12738.279880308264,High Value
      15602,8,9,1297.8700000000001,6744.2009680535975,High Value
      15603,79,1,48.480000000000004,-1912.645809298122,Low Value
      15604,52,1,216.39,-2245.222933584471,Low Value
      15605,36,5,1184.73,2323.395044853752,High Value
      15606,61,9,2865.56,7397.03754535643,High Value
      15607,337,1,100.2,1265.313378326991,Medium Value
      15608,28,4,1079.78,1033.4284950058186,Medium Value
      15609,184,1,298.48,-619.2903259623204,Low Value
      15610,52,1,112.46000000000001,-2245.222933584471,Low Value
      15611,10,13,1591.45,11534.537029349385,High Value
      15612,36,2,195.15,-1250.8804942132924,Low Value
      15615,10,23,10399.74,23448.788826239535,High Value
      15618,33,4,776.851,1095.016851355143,Medium Value
      15619,11,1,336.40000000000003,-2750.247455648927,Low Value
      15620,57,3,1553.18,199.2157821428823,Medium Value
      15621,4,4,1293.03,737.8043845290645,Medium Value
      15622,43,9,3709.56,7175.319462498865,High Value
      15623,141,1,301.03,-1148.9501905665056,Low Value
      15624,117,4,588.13,2129.7012380237843,High Value
      15625,104,4,1534.26,1969.5715115155422,High Value
      15626,75,2,660.8,-770.491314688566,Low Value
      15628,5,9,2870.2400000000002,6707.247954244003,High Value
      15630,45,2,1167.63,-1140.0214527845096,Low Value
      15632,16,8,3249.07,5651.317158523501,High Value
      15634,17,1,243.55,-2676.3414280297384,Low Value
      15636,90,2,724.76,-585.7262456405947,Low Value
      15637,53,1,223.36,-2232.9052623146063,Low Value
      15639,134,1,415.24,-1235.1738894555588,Low Value
      15640,4,15,12510.62,13843.481361108226,High Value
      15641,105,4,1839.2,1981.8891827854063,High Value
      15643,192,3,664.0,1862.101403574628,High Value
      15644,166,4,805.41,2733.2671302471585,High Value
      15645,19,1,612.01,-2651.7060854900087,Low Value
      15646,158,3,434.89000000000004,1443.300580399225,Medium Value
      15648,204,2,657.35,818.4882791239902,Medium Value
      15649,336,2,816.0,2444.4208867461407,High Value
      15651,37,3,646.3,-47.13764325441298,Medium Value
      15652,91,1,337.74,-1764.8337540597445,Low Value
      15653,93,2,877.4399999999999,-548.7732318310004,Low Value
      15654,9,2,922.53,-1583.4576184996417,Low Value
      15655,243,1,560.67,107.45227895970174,Medium Value
      15656,45,4,748.5,1242.82890659352,Medium Value
      15657,23,1,30.0,-2602.4354004105494,Low Value
      15658,190,4,585.25,3028.8912407239136,High Value
      15659,44,1,306.45,-2343.764303743389,Low Value
      15660,25,8,1583.52,5762.176199952284,High Value
      15661,317,2,309.8,2210.38513261871,High Value
      15663,106,1,138.14,-1580.0686850117731,Low Value
      15664,51,1,386.43,-2257.5406048543355,Low Value
      15665,168,2,2179.61,375.0521134088581,Medium Value
      15667,40,1,301.32,-2393.0349888228484,Low Value
      15668,218,1,76.32000000000001,-200.4895027869179,Medium Value
      15669,40,4,684.34,1181.2405502441966,Medium Value
      15670,297,1,173.05,772.6065275324004,Medium Value
      15671,19,7,2657.13,4496.844992644081,High Value
      15673,88,4,2881.02,1772.4887711977058,High Value
      15674,73,5,2446.6,2779.1488818387484,High Value
      15675,81,3,323.69,494.83989261963734,Medium Value
      15676,19,3,3415.96,-268.85572611197904,Medium Value
      15677,49,1,657.23,-2282.175947394065,Low Value
      15678,53,1,352.7,-2232.9052623146063,Low Value
      15679,24,4,781.28,984.1578099263602,Medium Value
      15680,9,3,1323.48,-392.0324388106269,Medium Value
      15681,25,5,1426.16,2187.900660885239,High Value
      15683,117,1,193.75,-1444.5743010432602,Low Value
      15687,9,9,2993.1,6756.518639323462,High Value
      15689,120,2,254.1,-216.1961075446511,Medium Value
      15690,4,2,239.76,-1645.0459748489652,Low Value
      15691,252,1,136.8,218.31132038848455,Medium Value
      15692,28,1,191.04,-2540.8470440612255,Low Value
      15694,1,14,6465.9,12615.103167609619,High Value
      15695,267,2,409.98,1594.5015691254707,High Value
      15696,33,8,2716.66,5860.717570111201,High Value
      15699,18,1,309.65,-2664.0237567598733,Low Value
      15700,172,2,696.68,424.3227984883174,Medium Value
      15701,2,4,1542.14,713.1690419893343,Medium Value
      15703,265,1,211.5,378.4410468967267,Medium Value
      15704,140,4,2293.62,2413.0076772306743,High Value
      15705,201,1,143.1,-409.8899143746189,Medium Value
      15706,64,4,1060.56,1476.8646607209507,Medium Value
      15707,35,4,937.18,1119.6521938948722,Medium Value
      15708,41,7,3364.2400000000002,4767.833760581105,High Value
      15709,284,1,133.25,612.4768010241573,Medium Value
      15712,9,5,1072.3600000000001,1990.8179205674028,High Value
      15713,143,2,356.7,67.11033166223888,Medium Value
      15714,12,2,330.88,-1546.504604690047,Low Value
      15716,146,4,1115.51,2486.913704849863,High Value
      15717,234,1,150.3,-3.406762469081059,Medium Value
      15719,33,13,5036.46,11817.843468556275,High Value
      15720,24,1,598.73,-2590.117729140685,Low Value
      15721,12,1,502.04,-2737.929784379062,Low Value
      15722,36,5,2165.86,2323.395044853752,High Value
      15723,365,1,203.1,1610.2081738832044,High Value
      15724,201,2,218.25,781.5352653143959,Medium Value
      15725,15,1,415.25,-2700.9767705694676,Low Value
      15727,17,7,5178.96,4472.209650104351,High Value
      15729,213,1,85.0,-262.0778591362414,Medium Value
      15730,66,3,1120.88,310.074823571666,Medium Value
      15732,212,2,294.12,917.0296492829079,Medium Value
      15733,283,1,162.3,600.1591297542932,Medium Value
      15734,115,2,1339.45,-277.78446389397504,Medium Value
      15737,15,8,1195.76,5638.999487253635,High Value
      15738,19,15,4495.92,14028.246430156198,High Value
      15739,66,1,449.12,-2072.775535806364,Low Value
      15740,49,1,154.88,-2282.175947394065,Low Value
      15743,16,4,784.46,885.6164397674415,Medium Value
      15744,78,1,34.8,-1924.9634805679866,Low Value
      15745,19,4,1094.59,922.5694535770358,Medium Value
      15746,134,1,196.88,-1235.1738894555588,Low Value
      15747,13,3,974.04,-342.7617537311676,Medium Value
      15748,40,1,149.31,-2393.0349888228484,Low Value
      15749,235,3,44534.3,2391.7612681788128,High Value
      15750,3,8,2279.25,5491.187432015258,High Value
      15752,40,7,2629.79,4755.516089311241,High Value
      15753,305,1,79.2,871.1478976913181,Medium Value
      15754,51,3,458.57,125.30975452369375,Medium Value
      15755,10,6,2364.25,3194.5607715262827,High Value
      15756,61,4,528.76,1439.9116469113565,Medium Value
      15757,66,2,709.38,-881.3503561173493,Low Value
